id,language,glyph,pron
1727,waitau,窄,zæk2
1727,hakka,狹,kiap6
1728,waitau,痛,tung1
1728,hakka,痛,tung4
1729,waitau,焫,næk2
1729,hakka,燒,sau1
1730,waitau,肥膩,fi4 ni6
1730,hakka,膩,li4
1731,waitau,癢,yöng1
1731,waitau,痎,hai4
1731,hakka,痎,hoi2
1732,waitau,翳焗,ngäi1 kuk6
1732,hakka,焗,guk6
1733,waitau,扽,däng1
1733,hakka,拋,pau1
1734,waitau,刺,cek2
1734,hakka,凍,dung4
1734,hakka,冷,lang1
1735,waitau,拮肉,gäk2 yuk6
1735,hakka,厾,duk5
1736,waitau,塱,long1
1736,hakka,埂,yin4
1737,waitau,嗱,na2
1737,hakka,刺,yap5
1738,waitau,長,cöng4
1738,hakka,長,cong2
1739,waitau,短,düng2
1739,hakka,短,don3
1740,waitau,矮,ai2
1740,hakka,矮,ai3
1741,waitau,闊,fuk2
1741,hakka,闊,fat5
1742,waitau,窄,zæk2
1742,hakka,狹,kiap6
1743,waitau,新,säng1
1743,hakka,新,sin1
1744,waitau,爛,læng6
1744,hakka,爛,lan4
1745,waitau,辣,læk6
1745,hakka,辣,lat6
1746,waitau,面,ming4
1746,hakka,面,mien4
1747,waitau,鹹,ham4
1747,hakka,鹹,ham2
1748,waitau,澀,gip2
1748,hakka,澀,giap5
1749,waitau,淡,tam1
1749,hakka,淡,tam1
1750,waitau,濃,nung4
1750,waitau,濃,yung4
1750,hakka,濃,ngiung2
1751,waitau,淡,tam1
1751,hakka,淡,tam1
1752,waitau,結,gik2
1752,hakka,稠,leu2
1753,waitau,稀,hi1
1753,hakka,鮮,sien1
1754,waitau,圓,yüng4
1754,waitau,圓揼朵,yüng4 däm4 dö4
1754,hakka,圓,yen2
1755,waitau,扁,bing2
1755,hakka,扁,bien3
1756,waitau,濁,zuk6
1756,hakka,渾,vun2
1757,waitau,清,cäng1
1757,hakka,鮮,sien1
1758,waitau,黑,häk2
1758,hakka,暗,am4
1759,waitau,大,dai6
1759,hakka,大,tai4
1760,waitau,細,säi1
1760,hakka,細,se4
1761,waitau,快,fai1
1761,waitau,利,li6
1761,hakka,快,kai4
1762,waitau,生,sæng1
1762,hakka,生,sang1
1763,waitau,蠢,cäng2
1763,hakka,蠢,cun3
1764,waitau,生,sæng1
1764,hakka,生,sang1
1765,waitau,熟,suk6
1765,hakka,過核,go4 fut6
1766,waitau,亂,lüng6
1766,hakka,亂,lon4
1767,waitau,穩,wäng2
1767,waitau,穩陣,wäng2 zäng6
1767,hakka,穩,vun3
1768,waitau,歪,me2
1768,hakka,爻,ngau2
1769,waitau,密,mäk6
1769,waitau,密麻麻,mäk6 ma4 ma4
1769,hakka,密,mit6
1770,waitau,疏,so1
1770,hakka,落,lau4
1771,waitau,厲害,li6 fui6
1771,waitau,勁,käng1
1771,waitau,勁,gäng1
1771,waitau,濃,yung4
1771,hakka,濃,ngiung2
1772,waitau,腍,näm4
1772,hakka,轉潤,zon3 cau2
1773,waitau,差,ca1
1773,waitau,跩,yäi4
1773,hakka,差,ca1
1773,hakka,唄,bia3
1774,waitau,脆,cöi1
1774,hakka,酥,su1
1775,waitau,斜,ce1
1775,waitau,歪,me2
1775,hakka,崎,ki1
1776,waitau,硬淨,ngæng6 zæng6
1776,hakka,主固,zu3 gu4
1777,waitau,大隻,dai6 zek2
1777,hakka,結實,giet5 sit6
1778,waitau,側,zäk2
1778,waitau,乜,me2
1778,hakka,側,zet5
1779,waitau,搖,yiu4
1779,hakka,搖,yau2
1780,waitau,凹,nip2
1780,hakka,凹,ngiap5
1781,waitau,潮,ciu4
1781,hakka,回南,fui2 lam2
1782,waitau,旺,wong6
1782,hakka,旺,vong4
1783,waitau,靜,zäng6
1783,hakka,冷清,lang1 cin1
1783,hakka,靜,cin4
1784,waitau,伶俐,läng4 li6
1784,hakka,伶俐,lang2 li4
1785,waitau,邋遢,læk6 täk2
1785,waitau,骯屎,äng2 si2
1785,hakka,漚漏,eu4 leu4
1785,hakka,累贅,lui4 zui4
1785,hakka,囉嗦,lo4 so4
1786,waitau,煩,fæng4
1786,waitau,麻煩,ma4 fæng4
1786,hakka,麻煩,ma2 fan2
1786,hakka,難搞,lan2 gau3
1787,waitau,容易,yung4 yi6
1787,hakka,快,kai4
1787,hakka,容易,yung2 yi4
1788,waitau,直,zäk6
1788,hakka,直,cit6
1789,waitau,好直,häu2 zäk6
1789,waitau,直筆甩,zäk6 bäk2 läk2
1789,hakka,筆直,bit5 zit6
1790,waitau,粗,cu1
1790,hakka,粗,cu1
1791,waitau,好粗,häu2 cu1
1791,hakka,好粗,hau3 cu1
1792,waitau,幼,yäu1
1792,hakka,幼,yiu4
1793,waitau,好幼,häu2 yäu1
1793,hakka,好幼,hau3 yiu4
1794,waitau,滿,mung1
1794,hakka,滿,mun1
1795,waitau,好滿,häu2 mung1
1795,hakka,滿卒卒,man1 zut5 zut5
1796,waitau,拼,päng2
1796,hakka,笨,pun1
1797,waitau,好拼,häu2 päng1
1797,hakka,笨繳繳,pun1 giau2 giau2
1798,waitau,薄,bok6
1798,hakka,薄,pok6
1799,waitau,好薄,häu2 bok6
1799,hakka,薄翼翼,pok6 yit6 yit6
1800,waitau,皓,hau6
1800,hakka,光,gong1
1801,waitau,好皓,häu2 hau6
1801,hakka,光華華,gong1 va2 va2
1802,waitau,腥,seng1
1802,hakka,腥,siang1
1803,waitau,臭腥,cäu1 seng1
1803,hakka,腥瘟瘟,siang1 vin1 vin1
1804,waitau,嫩,nüng6
1804,hakka,嫩,lun4
1805,waitau,好嫩,häu2 nüng6
1805,hakka,嫩術術,lun4 sut6 sut6
1806,waitau,腍,näm4
1806,hakka,爛,lan4
1807,waitau,好腍,häu2 näm4
1807,hakka,爛綿綿,lan4 mien4 lan4
1808,waitau,痛,tung1
1808,hakka,痛,tung4
1809,waitau,好痛,häu2 tung1
1809,hakka,生痛,sang3 tung4
1810,waitau,高,gäu1
1810,hakka,高,gau1
1811,waitau,矮,ai2
1811,hakka,矮,ai3
1812,waitau,矮耷耷,äi2 däp2 däp2
1812,hakka,矮耷耷,ai3 dep6 dep6
1813,waitau,肭,näp2
1813,waitau,肥,fi4
1813,hakka,肥,pui2
1813,hakka,肭,lep5
1814,waitau,肥騰騰,fi4 täng4 täng4
1814,hakka,肥嘟嘟,pui2 dut5 dut5
1814,hakka,仂卒卒,lep5 zut5 zut5
1815,waitau,瘦,säu1
1815,hakka,瘦,seu4
1816,waitau,瘦蜢蜢,säu1 mæng2 mæng2
1816,hakka,痩蜢蜢,seu4 mang1 mang1
1816,hakka,瘦馬靈鉗,seu4 ma1 liang2 kiang2
1817,waitau,肭,näp2
1817,waitau,肥,fi4
1817,hakka,肥,pui2
1818,waitau,肥騰騰,fi4 täng4 täng4
1818,hakka,肥嘟嘟,pui2 dut5 dut5
1819,waitau,老,lau1
1819,hakka,老,lau3
1820,waitau,老壓壓,läu1 ngäk6 ngäk6
1820,hakka,老麥麥,lau3 mak6 mak6
1820,hakka,老嚙嚙,lau1 ngat5 ngat5
1821,waitau,亂,lüng6
1821,hakka,亂,lon4
1822,hakka,好亂,hau3 lon4
1823,waitau,快,fai1
1823,hakka,快,kai4
1824,waitau,快脆,fai1 cöi1
1824,hakka,好快,hau3 kai4
1825,waitau,慢,mæng6
1825,hakka,慢,man4
1826,waitau,慢吞吞,mæng6 täng4 täng4
1826,hakka,慢吞吞,man4 tun1 tun1
1827,waitau,快,fai1
1827,hakka,快,kai4
1828,waitau,好利,häu2 li6
1828,hakka,好快,hau3 kai4
1829,waitau,焫,nak2
1829,hakka,燒,sau1
1830,waitau,熱,ngik6
1830,hakka,好燒,hau3 sau1
1831,waitau,熱辣辣,yik6 læk6 læk6
1831,hakka,燒焓焓,sau1 hem2 hem2
1832,waitau,凍,dung1
1832,waitau,冷,læng1
1832,hakka,冷,lang1
1833,waitau,凍赤赤,dung1 zek2 zek2
1833,hakka,好冷,hau3 lang1
1834,waitau,凍喋喋,dung1 tik2 tik2
1834,hakka,冷挖挖,lang1 vat5 vat5
1835,waitau,焫,næk2
1835,hakka,淥,luk6
1836,hakka,沸淥淥,bui4 luk6 luk6
1837,waitau,紅,hung4
1837,hakka,紅,fung2
1838,waitau,鮮紅,sing1 hung4
1838,hakka,烔紅,dung4 fung2
1839,waitau,紅當當,hung4 dong2 dong1
1839,hakka,紅淮淮,fung2 fai1 fai1
1840,waitau,黃,wong4
1840,hakka,黃,vong2
1841,waitau,黃,wong4
1841,hakka,好黃,hau3 vong2
1842,waitau,黃金金,wong4 gäm4 gäm4
1842,hakka,黃貢貢,vong2 gung4 gung4
1843,waitau,青,ceng1
1843,hakka,青,ciang1
1844,waitau,青綠,ceng1 luk6
1844,hakka,好青,hau3 ciang1
1845,waitau,青比比,ceng1 bi2 bi2
1846,waitau,白,bæk6
1846,hakka,白,pak6
1847,hakka,雪白,sut6 pak6
1848,waitau,白嗮嗮,bæk6 sai1 sai1
1848,waitau,白吞吞,bæk6 täng1 täng1
1848,waitau,白雪雪,bæk6 sük2 sük2
1848,hakka,白雪雪,pak6 sut6 sut6
1849,waitau,黑,häk2
1849,hakka,烏,vu1
1850,hakka,黷烏,du4 vu1
1851,waitau,黑聞聞,häk2 mäng4 mäng4
1851,hakka,烏黷黷,vu1 du4 du4
1851,hakka,烏矂矂,vu1 sau1 sau1
1852,waitau,酸,süng1
1852,hakka,酸,son1
1853,hakka,好酸,hau3 son1
1854,waitau,酸咪咪,süng1 mi2 mi2
1854,hakka,酸丟丟,son1 diu2 diu2
1855,waitau,甜,tim4
1855,hakka,甜,tiam2
1856,hakka,鮮甜,sien1 tiam2
1857,waitau,甜耶耶,tim4 yai4 yai4
1857,hakka,甜津津,tiam2 zin1 zin1
1858,waitau,苦,fu2
1858,hakka,苦,fu3
1859,hakka,好苦,hau3 fu3
1860,hakka,苦丟丟,fu3 diu1 diu1
1861,waitau,香,höng1
1861,hakka,香,hiong1
1862,hakka,噴香,pun4 hiong1
1863,waitau,香噴噴,höng2 päng1 päng1
1863,hakka,香噴噴,hiong1 pun4 pun4
1864,waitau,臭,cäu1
1864,hakka,臭,ciu4
1865,waitau,臭脝,cäu1 häng2
1865,hakka,臭脝,ceu4 hen1
1866,hakka,臭垠臭蟹,ciu4 hien1 ciu4 hai3
1867,waitau,臭臊,cäu1 ou1
1867,hakka,脝,hen1
1868,hakka,好臭脝,hau3 ceu4 hen1
1869,hakka,爛臭垠,lan4 ciu4 hien1
1870,waitau,滑,wæk6
1870,hakka,滑,vat6
1871,hakka,好滑,hau3 vat6
1872,waitau,滑溜溜,wæk6 lük2 lük2
1872,waitau,滑潺潺,wæk6 sang2 sang2
1872,hakka,滑律律,vat6 lut6 lut6
1873,waitau,重,cung1
1873,hakka,重,cung1
1874,hakka,好重,hau3 cung1
1875,waitau,重沉沉,cung1 däm4 däm4
1875,hakka,重墜墜,cung1 dem2 dem2
1876,waitau,輕,heng1
1876,hakka,輕,kiang1
1877,hakka,好輕,hau3 kiang1
1878,waitau,輕青青,heng1 ceng4 ceng4
1878,hakka,輕匹匹,kiang1 pit6 pit6
1879,waitau,燥,zau1
1879,hakka,燥,zau1
1880,waitau,燥乾,zau1 gwung1
1880,hakka,好燥,hau3 zau1
1881,waitau,乾,gwung1
1881,hakka,燥麥麥,zau1 mak6 mak6
1882,waitau,濕,säp2
1882,hakka,濕,sip5
1883,hakka,好濕,hau3 sip5
1884,waitau,濕吶吶,säp2 näp6 näp6
1884,hakka,濕荅荅,sip5 dap5 dap5
1885,waitau,硬,ngang6
1885,hakka,硬,ngang4
1886,hakka,好硬,hau3 ngang4
1887,waitau,硬轟轟,ngang6 gwäng4 gwäng4
1887,hakka,硬角角,ngang4 gok6 gok6
1888,waitau,軟,yüng1
1888,hakka,軟,ngion1
1889,hakka,好軟,hau3 ngion1
1890,waitau,軟腍腍,yüng1 näm4 näm4
1890,hakka,軟入入,ngion1 ngip6 ngip6
1890,hakka,軟泥泥,ngion1 lai2 lai2
1891,waitau,光滑,gwong6 wak6
1891,hakka,滑,vat6
1892,hakka,好光滑,hau3 gong1 vat6
1893,waitau,滑律律,wak6 lük2 lük2
1893,hakka,滑律律,vat6 lut6 lut6
1894,waitau,一,yäk2
1894,hakka,一,yit5
1895,waitau,二,ngi6
1895,hakka,二,ngi4
1896,waitau,三,sam1
1896,hakka,三,sam1
1897,waitau,四,si1
1897,hakka,四,si4
1898,waitau,五,ng1
1898,hakka,五,ng3
1899,waitau,六,luk6
1899,hakka,六,luk6
1900,waitau,七,cäk2
1900,hakka,七,cit5
1901,waitau,八,bæk2
1901,hakka,八,bat5
1902,waitau,九,gäu2
1902,hakka,九,giu3
1903,waitau,十,säp6
1903,hakka,十,sip6
1904,waitau,十五,säp6 ng1
1904,hakka,十五,sip6 ng3
1905,waitau,二十二,ngi6 säp6 ngi6
1905,waitau,廿二,ngip6 ngi6
1905,hakka,廿二,ngip6 ngi4
1906,waitau,三十三,sam1 säp6 sam1
1906,hakka,卅三,sa1 sam1
1906,hakka,三十三,sam1 sip6 sam1
1907,waitau,百一,bæk2 yäk2
1907,hakka,百一,bak5 yit5
1908,waitau,一百一十一,yäk2 bæk2 yäk2 säp6 yäk2
1908,hakka,一百一十一,yit5 bak5 yit5 sip6 yit5
1909,waitau,二百五,ngi6 bæk2 ng1
1909,hakka,兩百五,liong3 bak5 ng1
1910,waitau,三四個人,sam6 si6 go1 yäng4
1910,hakka,三四隻人,sam1 si4 zak5 ngin2
1911,waitau,十幾個,säp6 gi2 go1
1911,hakka,十零隻,sip6 lang2 zak5
1912,waitau,成個,seng4 go1
1912,hakka,渾隻,von2 zak5
1913,waitau,兩斤,löng1 gäng1
1913,hakka,兩斤,liong3 gin1
1914,waitau,二兩,ngi6 löng2
1914,hakka,兩兩,liong3 liong1
1915,waitau,兩斤二,löng1 gäng1 ngi6
1915,hakka,兩斤兩兩,liong3 gin1 liong3 liong1
1915,hakka,兩斤二兩,liong3 gin1 ngi4 liong1
1916,waitau,兩尺,löng1 cek2
1916,hakka,兩尺,liong3 cak5
1917,waitau,斤半,gäng1 bung1
1917,hakka,斤半,gin1 ban4
1918,waitau,個,go1
1918,hakka,隻,zak5
1919,waitau,隻,zek2
1919,hakka,隻,zak5
1920,waitau,隻,zek2
1920,hakka,條,tiau2
1921,waitau,朵,dö2
1921,hakka,朵,do3
1922,waitau,條,tiu4
1922,hakka,條,tiau2
1923,waitau,隻,zek2
1923,hakka,條,tiau2
1924,waitau,匹,päk2
1924,hakka,隻,zak5
1925,waitau,隻,zek2
1925,hakka,條,tiau2
1926,waitau,條,tiu4
1926,hakka,條,tiau2
1927,waitau,棵,po1
1927,waitau,兜,däu1
1927,hakka,棵,po1
1928,waitau,堆,döi1
1928,waitau,兜,däu1
1928,hakka,堆,doi1
1929,waitau,餐,cæng1
1929,hakka,餐,con1
1930,waitau,支,zi1
1930,hakka,條,tiau2
1931,waitau,件,ging6
1931,hakka,件,kien3
1932,waitau,套,täu1
1932,hakka,身,sin1
1933,waitau,對,döi1
1933,hakka,對,dui4
1933,hakka,雙,sung1
1934,waitau,張,zöng1
1934,waitau,番,fæng1
1934,hakka,番,fon1
1935,waitau,張,zöng1
1935,waitau,頂,deng2
1935,hakka,頂,dang3
1936,waitau,柄,beng1
1936,waitau,把,ba2
1936,hakka,張,cong1
1937,waitau,間,gang1
1937,hakka,間,gan1
1938,waitau,個,go1
1938,hakka,隻,zak5
1939,waitau,個,go1
1939,hakka,隻,zak5
1940,waitau,架,ga1
1940,hakka,架,ga4
1941,waitau,隻,zek2
1941,hakka,條,tiau2
1942,waitau,件,ging6
1942,hakka,件,kien4
1943,waitau,班,bang1
1943,hakka,班,ban1
1944,waitau,疊,dap6
1944,hakka,疊,tiap6
1945,waitau,兜,däu1
1945,waitau,殼,hok2
1945,hakka,捧,bung3
1946,waitau,扣,käu1
1946,waitau,抽,cäu1
1946,hakka,桍,ka3
1947,waitau,啖,dam6
1947,hakka,啖,tam4
1947,hakka,口,heu3
1948,waitau,樽,zäng1
1948,hakka,樽,zun1
1949,waitau,塊,fai1
1949,hakka,皮,pi2
1950,waitau,轆,luk2
1950,hakka,筒,tung2
1951,waitau,楷,kai2
1951,hakka,緬,mien3
1952,waitau,潭,täm1
1952,hakka,灘,tan1
1953,waitau,條,tiu4
1953,hakka,條,tiau2
1954,waitau,壢,lek6
1954,hakka,壢,lak6
1955,waitau,塊,fai1
1955,hakka,塊,kai4
1956,waitau,家,ga1
1956,hakka,家,ga1
1957,waitau,滴,däk6
1957,hakka,點,diam3
1957,hakka,滴,dit5
1958,waitau,竇,däu1
1958,hakka,竇,deu4
1959,waitau,塊,fai1
1959,hakka,隻,zak5
1960,waitau,場,cöng4
1960,hakka,陣,cin4
1961,waitau,隻,zek2
1961,hakka,隻,zak5
1962,waitau,隻,zek2
1962,hakka,隻,zak5
1963,waitau,隻,zek2
1963,hakka,隻,zak5
1964,waitau,把,ba2
1964,hakka,把,ba3
1965,waitau,紮,zæk2
1965,hakka,把,ba3
1966,waitau,涿,duk2
1966,hakka,涿,duk5
1967,waitau,涿,duk2
1967,hakka,涿,duk5
1968,waitau,球,gäu6
1968,hakka,團,ton2
1969,waitau,兜,däu2
1969,hakka,棵,po1
1970,waitau,堆,döi1
1970,hakka,堆,doi1
1971,waitau,服,fuk6
1971,hakka,服,fuk6
1972,waitau,一苲長,yäk2 za6 cöng4
1972,waitau,一抩長,yäk2 ngam1 cöng4
1972,hakka,拈,ngiam3
1973,waitau,一抩,yäk2 nam1
1973,hakka,拈,ngiam3
1974,waitau,銀錢,ngäng4 cing2
1974,hakka,塊,kai4
1975,waitau,毫子,häu4 zi2
1975,hakka,毫,hau2
1976,waitau,仙士,sing2 si2
1976,hakka,分,fun1
1977,waitau,身,säng1
1977,hakka,身,sin1
1977,hakka,餐,con1
1978,waitau,輪,läng4
1978,waitau,轉,züng2
1978,hakka,到,dau4
1979,waitau,轉,züng2
1979,hakka,趟,tong4
1980,waitau,輪,läng4
1980,hakka,到,dau4
1981,waitau,我,ngo1
1981,hakka,厓,ngai2
1982,waitau,你,ni1
1982,hakka,你,ngi2
1983,waitau,佢,kü4
1983,hakka,佢,gi2
1984,waitau,我哋,ngo4 di2
1984,hakka,厓哋,ngai2 di1
1985,waitau,我哋,ngo4 di2
1985,hakka,吾兜,nga1 deu1
1986,waitau,你哋,ni1 yäng4
1986,waitau,你人,ni1 di6
1986,hakka,你兜,ngia1 deu1
1987,waitau,佢哋,kü4 di2
1987,waitau,佢人,kü2 yäng4
1987,hakka,佢兜,gia1 deu1
1988,waitau,邊個,bing2 go2
1988,waitau,阿誰,a1 söi4
1988,waitau,哪誰,nai4 söi4
1988,hakka,哪人,la4 ngin2
1989,waitau,人囉,yäng4 lo2
1989,hakka,人家,ngin2 ga1
1990,waitau,大家,dai6 ga1
1990,hakka,大齊家,tai4 ci2 ga1
1991,waitau,自己,zi6 gi2
1991,hakka,自家,ci2 ga1
1992,waitau,我嘅,ngo1 ge1
1992,hakka,吾嘅,nga1 ge4
1993,waitau,你嘅,ni1 ge1
1993,hakka,爾嘅,ngia1 ge4
1994,waitau,佢嘅,kü4 ge1
1994,hakka,佢嘅,gia1 ge4
1995,waitau,我哋嘅,ngo4 di2 ge1
1995,hakka,吾兜嘅,nga1 deu1 ge4
1995,hakka,厓哋嘅,ngai2 di1 ge4
1996,waitau,我哋嘅,ngo4 di2 ge1
1996,hakka,吾兜嘅,nga1 deu1 ge4
1996,hakka,厓哋嘅,ngai2 di1 ge4
1997,waitau,你人嘅,ni1 yäng4 ge1
1997,hakka,你兜嘅,ngia1 deu1 ge4
1998,waitau,佢人嘅,kü2 yäng4 ge1
1998,hakka,佢兜咯,gia1 deu1 ge4
1999,waitau,那誰嘅,nai4 söi4 ge1
1999,hakka,哪人嘅,la4 ngin2 ge4
2000,waitau,呢個,ni2 go1
2000,hakka,這隻,ngia3 zak5
2001,waitau,嗰個,go2 go1
2001,hakka,該隻,ai4 zak5
2002,waitau,選個,süng2 go1
2002,hakka,哪隻,lai4 zak5
2003,waitau,呢滴,ni2 di2
2003,hakka,這兜,ngia3 deu1
2004,waitau,嗰滴,go2 di2
2004,hakka,該兜,ai4 deu1
2005,waitau,邊啲,bing2 di2
2005,waitau,選啲,süng2 di2
2005,hakka,哪兜,lai4 deu1
2006,waitau,一滴,yäk2 di2
2006,hakka,一滴仔,yit5 dit6 zai3
2007,waitau,呢頭,nge2 täu4
2007,hakka,這裏,ngia3 li1
2007,hakka,這定,ngia3 tang4
2008,waitau,嗰頭,go2 täu4
2008,hakka,該裏,ai4 li1
2008,hakka,該定,ai4 tang4
2009,waitau,選頭,süng2 täu4
2009,hakka,哪裏,lai4 li1
2009,hakka,哪定,lai4 tang4
2010,waitau,呢邊,ne2 bing6
2010,hakka,這邊,ngia3 bien1
2011,waitau,個邊,go2 bing6
2011,hakka,該邊,ai4 bien1
2012,waitau,選邊,süng2 bing6
2012,hakka,哪邊,lai4 bien1
2013,waitau,咁,gäm1
2013,hakka,恁,an2
2014,waitau,咁,gäm1
2014,hakka,恁,an4
2015,waitau,咁,gäm1
2015,hakka,恁樣做,an2 yong4 zo4
2016,waitau,咁,gäm2
2016,hakka,恁樣做,an4 yong4 zo4
2017,waitau,點做,dim2 zu1
2017,hakka,樣邊做,yong4 bien1 zo4
2018,waitau,點做,dim2 zu1
2018,hakka,樣邊搞,yong4 bien1 gau3
2019,waitau,呢下,ne2 ha1
2019,hakka,這下,ngia3 ha4
2020,waitau,嗰陣,go2 zäng2
2020,hakka,該下,ai4 ha4
2021,waitau,幾時,gi2 si4
2021,hakka,哪陣,lai4 cin4
2021,hakka,幾時,git5 si2
2022,waitau,幾耐,gi2 nöi2
2022,hakka,幾久,git5 giu3
2023,waitau,幾多斤,gi2 do6 gäng1
2023,hakka,幾多斤,git5 do1 gin1
2024,waitau,第二頭,däi6 ngi6 täu4
2024,hakka,第二定,ti4 ngi4 tang4
2025,waitau,第二滴,däi6 yi6 di2
2025,hakka,第二兜,ti4 ngi4 deu1
2026,waitau,四圍,si6 wäi4
2026,hakka,哪定,lai4 dang4
2027,waitau,咩嘢,mi2 ya2
2027,hakka,乜介,mak5 gai4
2028,waitau,點解,dim2 gai2
2028,hakka,做乜介,zo4 mak5 gai4
2029,waitau,上下,söng6 ha6
2029,hakka,上下,song4 ha4
2030,waitau,分,fäng6
2030,hakka,分,fun4
2031,waitau,啱啱,ngam2 ngam2
2031,waitau,啱先,ngam2 sing1
2031,hakka,正,zang4
2032,waitau,啱,ngam2
2032,hakka,啱線,ngam1 sien4
2033,waitau,眨下眼,zam2 ha1 ngang1
2033,hakka,積聲看去,zit6 sang1 kon4 hi4
2034,waitau,不留,bäk2 läu2
2034,hakka,一直,yit5 cit6
2035,waitau,經常,gäng1 söng4
2035,hakka,長日,cong2 ngit5
2036,waitau,緊,gäng2
2036,hakka,食等,sit6 den3
2037,waitau,快趣,fai1 cöi1
2037,hakka,快滴,kai4 dit6
2038,waitau,成日,seng4 yäk6
2038,hakka,緊,gin3
2039,waitau,即刻,zäk2 häk2
2039,hakka,黏腳,ngiam2 giok5
2040,waitau,陣間,zäng6 gang2
2040,hakka,一下子,yit5 ha4 zu3
2041,waitau,幾,gi2
2041,hakka,幾,git5
2042,waitau,最,zöi2
2042,hakka,最,zui4
2043,waitau,太過,tai1 gwo1
2043,hakka,忒過,tet5 go4
2044,waitau,特別,däk6 bik6
2044,hakka,特別,tet6 piet6
2045,waitau,有滴,yäu1 dik2
2045,waitau,少少,siu2 siu2
2045,hakka,有滴仔,yiu1 dit6 zai3
2046,waitau,都,du2
2046,hakka,都,du1
2047,waitau,共埋,gung6 mai4
2047,hakka,共總,kiung4 zung3
2048,waitau,好彩,hou2 cöi2
2048,hakka,好彩,hau3 coi3
2049,waitau,特只,däk6 zi2
2049,hakka,直登,cit6 dang1
2050,waitau,橫掂,wæng4 dim6
2050,hakka,總都,zung3 du1
2051,waitau,淨係,zeng6 häi6
2051,hakka,淨,ciang4
2052,waitau,淨,zeng6
2052,hakka,正,zang4
2053,waitau,偏偏,ping1 ping1
2053,hakka,就係,ciu4 he4
2054,waitau,惶,kong4
2054,hakka,惶,kong2
2055,waitau,一齊,yäk2 cäi4
2055,hakka,一下,yit5 ha4
2056,waitau,特只,däk6 zi2
2056,hakka,直登,cit6 dang1
2057,waitau,一定,yäk2 däng6
2057,hakka,一定,yit5 tin4
2058,waitau,白,bæk6
2058,hakka,白,pak6
2059,waitau,唔,m4
2059,hakka,唔,m1
2060,waitau,唔係,m4 häi6
2060,hakka,唔係,m1 he4
2061,waitau,冇,mau4
2061,hakka,冇,mau2
2062,waitau,冇,mau4
2062,hakka,冇,mau2
2063,waitau,唔使,m4 säi2
2063,hakka,唔使,m1 su3
2064,waitau,唔好,m4 mäu2
2064,hakka,唔好,m1 hau3
2065,waitau,重,zung6
2065,hakka,還,han2
2066,waitau,忽然間,fäk2 ying4 gæng1
2066,hakka,陣時間,cin4 si2 gan1
2067,waitau,愛,wui1
2067,hakka,愛,oi4
2068,waitau,搏命,bok2 meng6
2068,hakka,搏命,bok5 miang4
2069,waitau,重加,zung6 ga1
2069,hakka,還過,han2 go4
2070,waitau,約莫,yök2 mok2
2070,hakka,大約莫,tai4 yok5 mok5
2070,hakka,大莫約,tai4 mok5 yok5
2071,waitau,爭滴,zæng2 dik2
2071,hakka,爭嘀仔,cang1 dit6 zai3
2072,waitau,直情,zäk6 cäng4
2072,hakka,乾脆,gon1 cui4
2072,hakka,直情,cit6 cin2
2073,waitau,快,fai1
2073,hakka,就,ciu4
2074,waitau,一早,yäk2 zou2
2074,hakka,加先,ga1 sien1
2075,waitau,仲係,zung6 häi6
2075,hakka,還係,han2 he4
2076,waitau,好似,hou2 ci1
2076,hakka,好像,hau3 ciong4
2077,waitau,連隨,ling4 cöi4
2077,hakka,黏尾,ngiam2 mui1
2078,waitau,都,du1
2078,hakka,都,du1
2079,waitau,獨係,duk6 häi6
2079,hakka,偏偏,bien1 bien1
2080,waitau,經已,gäng1 yi1
2080,hakka,已經,yi3 gin1
2080,hakka,來嗨里,loi2 hoi1 di1
2081,waitau,稍為,sau2 wäi4
2081,hakka,稍為,sau3 vui2
2082,waitau,幾,gi2
2082,hakka,幾,git5
2083,waitau,臨時,läm4 si4
2083,waitau,臨急,läm4 gäp2
2083,hakka,臨時,lin2 si2
2084,waitau,真係,zäng6 häi6
2084,hakka,真係,zin1 he4
2085,waitau,先講,sing2 gong2
2085,hakka,正講,zang2 gong3
2086,waitau,同,tung4
2086,hakka,撈,lau1
2087,waitau,同,tung4
2087,hakka,撈,lau1
2088,waitau,話唔定,wa6 m4 däng6
2088,hakka,或者,fet6 za3
2089,waitau,只要,zi2 yiu1
2089,hakka,只要,zik5 yau4
2090,waitau,淨係,zeng6 häi6
2090,waitau,剩得,säng6 däk2
2090,waitau,淨得,zäng6 däk2
2090,hakka,只有,zik5 yiu1
2091,waitau,畀,bi2
2091,hakka,分,bin1
2092,waitau,同,tung4
2092,hakka,撈,lau1
2093,waitau,畀,bi2
2093,hakka,分,bin1
2094,waitau,將,zöng1
2094,hakka,將,ziong1
2095,waitau,喺,häi2
2095,hakka,在,coi1
2096,waitau,由,yäu4
2096,hakka,由,yiu2
2097,waitau,由,yäu4
2097,hakka,適,zak5
2098,waitau,照樣,ziu1 yöng2
2098,hakka,照,zau4
2099,waitau,沿,yüng4
2099,hakka,沿,yen2
2100,waitau,幫,bong1
2100,hakka,幫,bong1
2100,hakka,撈,lau1
2101,waitau,問,mäng6
2101,hakka,撈,lau1
2101,hakka,向,hiong4
2102,waitau,向,höng1
2102,hakka,向,hiong4
2103,waitau,則小,zäk2 siu2
2103,waitau,自細,zi6 säi1
